"COD_ORGANICO";"ORGANICO";"COD_FUNCIONAL";"FUNCIONAL";"COD_ECONOMICO";"ECONOMICO";"COD_CAPITULO";"CAPITULO";"COD_ARTICULO";"ARTICULO";"COD_CONCEPTO";"CONCEPTO";"COD_PARTIDA";"PARTIDA";"CREDITO_PRESUPUESTARIO"
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"13500";"Servicio de Emergencias y Extinción de Incendios";"22104";"Vestuario.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"E14/13500/22104";"Vestuario. Servicio de Emergencias y  Extinción de Incendios";70000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"13500";"Servicio de Emergencias y Extinción de Incendios";"22110";"Productos de limpieza y aseo.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"E14/13500/22110";"Productos de limpieza y aseo. Servicio de Emergencias y  Extinción de Incendios";500
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"13500";"Servicio de Emergencias y Extinción de Incendios";"22400";"Primas de seguros.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"224";"Primas de seguros.";"E14/13500/22400";"Primas de seguros. Servicio de Emergencias y Extinción de Incendios";100
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"13500";"Servicio de Emergencias y Extinción de Incendios";"22608";"Material técnico y especial";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"E14/13500/22608";"Material técnico y especial. Servicio de Emergencias y Extinción de Incendios";21700
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"13500";"Servicio de Emergencias y Extinción de Incendios";"22699";"Otros gastos diversos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"E14/13500/22699";"Otros gastos diversos. Servicio de Emergencias y Extinción de Incendios";10000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"13500";"Servicio de Emergencias y Extinción de Incendios";"22747";"Servicio Urgencias Municipal-SUMGI Operativo";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"E14/13500/22747";"Servicio Urgencias Municipal-SUMGI Operativo. Servicio de Emergencias y Extinción de Incendios";300000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"13500";"Servicio de Emergencias y Extinción de Incendios";"62300";"Maquinaria, instalaciones técnicas y utillaje.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"623";"Maquinaria, instalaciones técnicas y utillaje.";"E14/13500/62300";"Maquinaria, instalaciones técnicas y utillaje. Servicio de Emergencias y Extinción de Incendios";7200
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"13500";"Servicio de Emergencias y Extinción de Incendios";"62400";"Elementos de transporte.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"624";"Elementos de transporte.";"E14/13500/62400";"Elementos de transporte. Servicio de Emergencias y Extinción de Incendios";61000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"12000";"Retribuciones básicas funcionarios";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"120";"Retribuciones básicas.";"E14/17900/12000";"Retribuciones básicas funcionarios. Servicios Playa";116000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"12100";"Complemento de destino.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"E14/17900/12100";"Complemento de destino. Servicios Playa";57000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"12101";"Complemento específico.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"E14/17900/12101";"Complemento específico. Servicios Playa";123000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"12103";"Otros complementos.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"E14/17900/12103";"Otros complementos. Servicios Playa";6000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"13100";"Retribuciones básicas y otras remuneraciones";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"131";"Laboral temporal.";"E14/17900/13100";"Retribuciones básicas y otras remuneraciones. Servicios Playa";13000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"E14/17900/16000";"Seguridad Social. Servicios Playa";131000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"20900";"Cánones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"209";"Cánones.";"E14/17900/20900";"Cánones. Servicios Playa";15800
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"21200";"Edificios y otras construcciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"212";"Edificios y otras construcciones.";"E14/17900/21200";"Edificios y otras construcciones. Servicios Playa";30000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"21400";"Elementos de transporte";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"214";"Elementos de transporte.";"E14/17900/21400";"Elementos de transporte. Servicios Playa";10000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"22000";"Ordinario no inventariable.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"220";"Material de oficina.";"E14/17900/22000";"Ordinario no inventariable. Servicios Playa";100
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"22103";"Combustibles y carburantes.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"E14/17900/22103";"Combustibles y carburantes. Servicios Playa";4000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"22104";"Vestuario.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"E14/17900/22104";"Vestuario. Servicios Playa";12600
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"22110";"Productos de limpieza y aseo.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"E14/17900/22110";"Productos de limpieza y aseo. Servicios Playa";600
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"22400";"Primas de seguros.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"224";"Primas de seguros.";"E14/17900/22400";"Primas de seguros. Servicios Playa";100
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"22608";"Material técnico y especial";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"E14/17900/22608";"Material técnico y especial. Servicios Playa";2500
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"22699";"Otros gastos diversos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"E14/17900/22699";"Otros gastos diversos. Servicios Playa";4800
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"22716";"Asistencia Playas.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"E14/17900/22716";"Asistencia Playas. Servicios Playa";86700
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"22717";"Servicio playa";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"E14/17900/22717";"Servicio playa. Servicios Playa";21500
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"17900";"Servicios Playa";"62900";"Otro inmovilizado Material.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"629";"Otras inversiones nuevas asociadas al funcionamien";"E14/17900/62900";"Otro inmovilizado Material. Servicios Playa";32000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"44100";"Transporte Terrestre";"44903";"Empresa Municipal de Transportes S.A";"4";"TRANSFERENCIAS CORRIENTES.";"44";"A entes públicos y sociedades mercantiles de la En";"449";"Otras subvenciones a entes públicos y sociedades m";"E14/44100/44903";"Empresa Municipal de Transportes S.A Red Transporte Público";7726000
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"44100";"Transporte Terrestre";"44922";"Naves Empresa Municipal Transportes S.A";"4";"TRANSFERENCIAS CORRIENTES.";"44";"A entes públicos y sociedades mercantiles de la En";"449";"Otras subvenciones a entes públicos y sociedades m";"E14/44100/44922";"Naves Empresa Municipal Transporte S.A. Red Transporte Público";1219500
"E14";"AREA DE SEGURIDAD CIUDADANA Y MOVILIDAD";"44100";"Transporte Terrestre";"46701";"Al Consorcio de Transportes de Asturias.";"4";"TRANSFERENCIAS CORRIENTES.";"46";"A Entidades Locales.";"467";"A Consorcios.";"E14/44100/46701";"Al Consorcio de Transportes de Asturias. Red Transporte Público";213000
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23100";"Acción Social";"21200";"Edificios y otras construcciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"212";"Edificios y otras construcciones.";"G23/23100/21200";"Edificios y otras construcciones. Acción Social";3000
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23100";"Acción Social";"21300";"Maquinaria, instalaciones técnicas y utillaje.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"213";"Maquinaria, instalaciones técnicas y utillaje.";"G23/23100/21300";"Maquinaria, instalaciones técnicas y utillaje. Acción Social";1000
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23100";"Acción Social";"22100";"Energía eléctrica.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"G23/23100/22100";"Energía eléctrica. Acción Social";33000
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23100";"Acción Social";"22101";"Agua.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"G23/23100/22101";"Agua. Acción Social";3000
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23100";"Acción Social";"22711";"Mantenimiento y conservación.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"G23/23100/22711";"Mantenimiento y conservación. Acción Social";4300
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23100";"Acción Social";"41102";"Fundación Municipal de Servicios Sociales";"4";"TRANSFERENCIAS CORRIENTES.";"41";"A Organismos Autónomos de la Entidad Local.";"411";"A Organismos Autónomos de la Entidad Local";"G23/23100/41102";"Fundación Municipal de Servicios Sociales. Acción Social";8444700
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23100";"Acción Social";"41105";"A la FMSS. Subvenciones para cursos.";"4";"TRANSFERENCIAS CORRIENTES.";"41";"A Organismos Autónomos de la Entidad Local.";"411";"A Organismos Autónomos de la Entidad Local";"G23/23100/41105";"A la FMSS. Subvenciones para cursos. Acción Social";60000
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23100";"Acción Social";"44917";"Otras aportaciones a EMTUSA.";"4";"TRANSFERENCIAS CORRIENTES.";"44";"A entes públicos y sociedades mercantiles de la En";"449";"Otras subvenciones a entes públicos y sociedades m";"G23/23100/44917";"Otras aportaciones a EMTUSA. Acción Social";336000
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23100";"Acción Social";"63200";"Edificios y otras construcciones.";"6";"INVERSIONES REALES.";"63";"Inversión de reposición asociada al funcionamiento";"632";"Edificios y otras construcciones.";"G23/23100/63200";"Edificios y otras construcciones. Acción Social";100
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23100";"Acción Social";"71102";"Fundación Municipal de Servicios Sociales.";"7";"TRANSFERENCIAS DE CAPITAL.";"71";"A Organismos Autónomos de la Entidad Local.";"711";"A los O.O.A.A de la Entidad Local.";"G23/23100/71102";"Fundación Municipal de Servicios Sociales. Acción Social";22600
"G23";"DIRECCION GENERAL SERVICIOS SOCIALES";"23101";"Cooperación y Ayuda al Desarrollo";"49000";"Solidaridad Internacional.";"4";"TRANSFERENCIAS CORRIENTES.";"49";"Al exterior.";"490";"Al exterior";"G23/23101/49000";"Solidaridad Internacional. Cooperación y Ayuda al Desarrollo";300000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"12000";"Retribuciones básicas funcionarios";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"120";"Retribuciones básicas.";"I25/32100/12000";"Retribuciones básicas funcionarios. Enseñanza";359000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"12100";"Complemento de destino.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"I25/32100/12100";"Complemento de destino. Enseñanza";158000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"12101";"Complemento específico.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"I25/32100/12101";"Complemento específico. Enseñanza";318000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"12103";"Otros complementos.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"I25/32100/12103";"Otros complementos. Enseñanza";1000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"13000";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"I25/32100/13000";"Retribuciones básicas. Enseñanza";50000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"13002";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"I25/32100/13002";"Otras remuneraciones. Enseñanza";72000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"I25/32100/16000";"Seguridad Social. Enseñanza";358000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"20200";"Edificios y otras construcciones";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"202";"Edificios y otras construcciones";"I25/32100/20200";"Edificios y otras construcciones. Enseñanza";4500
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"20300";"Maquinaria, instalaciones y utillaje";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"203";"Maquinaria, instalaciones y utillaje";"I25/32100/20300";"Maquinaria, instalaciones y utillaje. Enseñanza";4800
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"20400";"Material de transporte";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"204";"Material de transporte.";"I25/32100/20400";"Material de transporte. Enseñanza";38500
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"21200";"Edificios y otras construcciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"212";"Edificios y otras construcciones.";"I25/32100/21200";"Edificios y otras construcciones. Enseñanza";300000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"21300";"Maquinaria, instalaciones técnicas y utillaje.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"213";"Maquinaria, instalaciones técnicas y utillaje.";"I25/32100/21300";"Maquinaria, instalaciones técnicas y utillaje. Enseñanza";25000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"22100";"Energía eléctrica.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"I25/32100/22100";"Energía eléctrica. Enseñanza";560000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"22101";"Agua.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"I25/32100/22101";"Agua. Enseñanza";130200
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"22102";"Gas.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"I25/32100/22102";"Gas. Enseñanza";470000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"22103";"Combustibles y carburantes.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"I25/32100/22103";"Combustibles y carburantes. Enseñanza";84800
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"22104";"Vestuario.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"I25/32100/22104";"Vestuario. Enseñanza";5000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"22111";"Repuestos maquinaria, utilillaje y elem. transport";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"I25/32100/22111";"Repuestos maquinaria, utilillaje y elem. transport Enseñanza";2000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"22300";"Transportes";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"223";"Transportes.";"I25/32100/22300";"Transportes. Enseñanza";5000
"I25";"DIRECCION GENERAL SERVICIOS EDUCACION Y CULTURA";"32100";"Enseñanza";"22602";"Publicidad y propaganda.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"I25/32100/22602";"Publicidad y propaganda. Enseñanza";100
